"index";"time";"minutes";"dateTime";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
311;31,211;0,5201833333;1727965513,934;5;0,32;1,6;4,99;0,38;1,9
312;31,315;0,5219166667;1727965514,041;5;0,32;1,6;4,99;0,38;1,9
313;31,415;0,5235833333;1727965514,14;5;0,32;1,6;4,99;0,38;1,9
314;31,512;0,5252;1727965514,236;5;0,32;1,6;4,99;0,38;1,9
315;31,616;0,5269333333;1727965514,35;5;0,32;1,6;4,99;0,38;1,9
316;31,713;0,52855;1727965514,44;5;0,32;1,6;4,99;0,38;1,9
317;31,815;0,53025;1727965514,54;5;0,32;1,6;4,99;0,38;1,9
318;31,914;0,5319;1727965514,637;5;0,32;1,6;4,99;0,38;1,9
319;32,012;0,5335333333;1727965514,758;5;0,32;1,6;4,99;0,38;1,9
320;32,116;0,5352666667;1727965514,849;5;0,32;1,6;4,99;0,38;1,9
321;32,222;0,5370333333;1727965514,961;5;0,32;1,6;4,99;0,38;1,9
322;32,316;0,5386;1727965515,066;5;0,33;1,65;4,99;0,38;1,9
323;32,415;0,54025;1727965515,141;5;0,33;1,65;4,99;0,38;1,9
324;32,515;0,5419166667;1727965515,241;5;0,33;1,65;4,99;0,38;1,9
325;32,611;0,5435166667;1727965515,336;5;0,33;1,65;4,99;0,38;1,9
